,treat,age,edu,black,hispanic,married,nodegree,re74,re75,re78
1544,0.0,23.0,12.0,0.0,0.0,1.0,0.0,24098.982000000004,26854.839,17437.174
1545,0.0,28.0,12.0,0.0,0.0,1.0,0.0,24294.908,18261.29,21427.035
1546,0.0,28.0,12.0,0.0,0.0,1.0,0.0,24383.075,15217.742,19210.445
1547,0.0,34.0,12.0,0.0,0.0,1.0,0.0,24486.916,22200.0,22904.762000000002
1548,0.0,41.0,12.0,0.0,0.0,1.0,0.0,24490.835,14322.581,22165.898999999998
1549,0.0,25.0,13.0,0.0,0.0,1.0,0.0,24490.835,18261.29,0.0
1550,0.0,45.0,12.0,0.0,0.0,1.0,0.0,24490.835,21483.871,10639.631000000001
1551,0.0,45.0,12.0,1.0,0.0,1.0,0.0,24490.835,21483.871,28076.805
1552,0.0,41.0,12.0,0.0,0.0,1.0,0.0,24490.835,21483.871,33987.711
1553,0.0,35.0,16.0,0.0,0.0,0.0,0.0,24490.835,21841.935,24825.806
1554,0.0,35.0,13.0,1.0,0.0,1.0,0.0,24490.835,23274.194,25121.352000000003
1555,0.0,29.0,16.0,0.0,0.0,1.0,0.0,24490.835,23453.226000000002,25860.215
1556,0.0,28.0,13.0,0.0,0.0,1.0,0.0,24490.835,23868.581000000002,23495.853
1557,0.0,35.0,13.0,0.0,0.0,1.0,0.0,24490.835,23990.322999999997,22165.898999999998
1558,0.0,35.0,16.0,0.0,0.0,1.0,0.0,24490.835,24169.355,25638.556
1559,0.0,30.0,12.0,0.0,0.0,1.0,0.0,24490.835,25064.516,29554.531000000003
1560,0.0,29.0,12.0,0.0,0.0,1.0,0.0,24490.835,25064.516,28076.805
1561,0.0,26.0,14.0,1.0,0.0,1.0,0.0,24490.835,25717.984,26643.41
1562,0.0,28.0,16.0,0.0,0.0,1.0,0.0,24490.835,26460.967999999997,45809.524000000005
1563,0.0,30.0,16.0,0.0,0.0,1.0,0.0,24490.835,26854.839,38420.891
1564,0.0,26.0,17.0,0.0,0.0,0.0,0.0,24490.835,26854.839,29702.304
1565,0.0,22.0,13.0,0.0,0.0,1.0,0.0,24490.835,26854.839,39159.754
1566,0.0,22.0,12.0,0.0,0.0,1.0,0.0,24490.835,26854.839,25121.352000000003
1567,0.0,26.0,16.0,0.0,0.0,0.0,0.0,24490.835,27750.0,9605.2227
1568,0.0,43.0,12.0,1.0,0.0,1.0,0.0,24490.835,29355.918999999998,35465.437999999995
1569,0.0,43.0,13.0,1.0,0.0,1.0,0.0,24490.835,34016.129,39898.617999999995
1570,0.0,48.0,16.0,0.0,0.0,1.0,0.0,24663.251,18082.258,25121.352000000003
1571,0.0,45.0,12.0,0.0,0.0,1.0,0.0,24686.762000000002,15217.742,27929.032000000003
1572,0.0,27.0,12.0,1.0,0.0,1.0,0.0,24686.762000000002,22558.065,22609.217
1573,0.0,44.0,17.0,0.0,0.0,1.0,0.0,24686.762000000002,23274.194,23348.08
1574,0.0,26.0,16.0,0.0,0.0,1.0,0.0,24686.762000000002,25422.581000000002,29554.531000000003
1575,0.0,54.0,16.0,0.0,0.0,1.0,0.0,24686.762000000002,26854.839,26451.306
1576,0.0,54.0,16.0,0.0,0.0,1.0,0.0,24686.762000000002,26854.839,26451.306
1577,0.0,54.0,16.0,0.0,0.0,1.0,0.0,24686.762000000002,26854.839,26451.306
1578,0.0,29.0,12.0,0.0,0.0,1.0,0.0,24686.762000000002,27750.0,24382.487999999998
1579,0.0,22.0,12.0,0.0,0.0,1.0,0.0,24765.132,21594.871,34320.2
1580,0.0,39.0,17.0,0.0,0.0,1.0,0.0,24823.91,25064.516,27061.607000000004
1581,0.0,35.0,16.0,0.0,0.0,1.0,0.0,24882.688,24527.418999999998,36943.164
1582,0.0,44.0,12.0,0.0,0.0,1.0,0.0,24882.688,27929.032000000003,25121.352000000003
1583,0.0,32.0,16.0,0.0,0.0,1.0,0.0,24980.652000000002,25064.516,26599.077999999998
1584,0.0,27.0,17.0,0.0,0.0,1.0,0.0,25078.615,19693.548,24530.261000000002
1585,0.0,27.0,17.0,0.0,0.0,1.0,0.0,25078.615,19693.548,24530.261000000002
1586,0.0,26.0,12.0,0.0,0.0,1.0,0.0,25078.615,23274.194,26599.077999999998
1587,0.0,46.0,12.0,0.0,0.0,1.0,0.0,25078.615,24169.355,26780.839
1588,0.0,25.0,16.0,0.0,0.0,0.0,0.0,25078.615,25601.612999999998,30145.622000000003
1589,0.0,35.0,12.0,0.0,0.0,1.0,0.0,25078.615,26854.839,29554.531000000003
1590,0.0,33.0,16.0,0.0,0.0,1.0,0.0,25078.615,26854.839,24448.986
1591,0.0,26.0,16.0,0.0,0.0,1.0,0.0,25078.615,30793.548,36943.164
1592,0.0,26.0,12.0,1.0,0.0,1.0,0.0,25088.411,23274.194,29554.531000000003
1593,0.0,20.0,12.0,0.0,0.0,1.0,0.0,25294.134,18798.387,25121.352000000003
1594,0.0,49.0,12.0,0.0,0.0,1.0,0.0,25470.467999999997,17953.355,20244.854
1595,0.0,25.0,13.0,0.0,0.0,1.0,0.0,25470.467999999997,18798.387,23643.625
1596,0.0,28.0,12.0,1.0,0.0,0.0,0.0,25470.467999999997,19693.548,26599.077999999998
1597,0.0,28.0,13.0,0.0,0.0,1.0,0.0,25470.467999999997,19693.548,26599.077999999998
1598,0.0,35.0,12.0,1.0,0.0,1.0,0.0,25470.467999999997,21483.871,26599.077999999998
1599,0.0,27.0,12.0,0.0,0.0,0.0,0.0,25470.467999999997,21483.871,25121.352000000003
1600,0.0,44.0,12.0,0.0,0.0,1.0,0.0,25470.467999999997,21483.871,25634.123
1601,0.0,23.0,12.0,0.0,1.0,1.0,0.0,25470.467999999997,21483.871,32509.985
1602,0.0,32.0,12.0,1.0,0.0,1.0,0.0,25470.467999999997,22379.032000000003,31771.121
1603,0.0,24.0,12.0,0.0,0.0,1.0,0.0,25470.467999999997,22737.097,25121.352000000003
1604,0.0,27.0,12.0,0.0,0.0,1.0,0.0,25470.467999999997,23095.161,31032.257999999998
1605,0.0,46.0,12.0,0.0,0.0,1.0,0.0,25470.467999999997,23274.194,29554.531000000003
1606,0.0,31.0,12.0,0.0,0.0,1.0,0.0,25470.467999999997,23274.194,22165.898999999998
1607,0.0,27.0,15.0,1.0,0.0,0.0,0.0,25470.467999999997,24169.355,29554.531000000003
1608,0.0,51.0,16.0,0.0,0.0,0.0,0.0,25470.467999999997,24169.355,12708.448999999999
1609,0.0,43.0,12.0,1.0,0.0,1.0,0.0,25470.467999999997,25064.516,25121.352000000003
1610,0.0,32.0,16.0,1.0,0.0,1.0,0.0,25470.467999999997,25422.581000000002,30145.622000000003
1611,0.0,37.0,12.0,0.0,0.0,0.0,0.0,25470.467999999997,25780.645,22461.444
1612,0.0,37.0,12.0,0.0,0.0,0.0,0.0,25470.467999999997,25780.645,22461.444
1613,0.0,30.0,12.0,0.0,0.0,1.0,0.0,25470.467999999997,25959.677000000003,28076.805
1614,0.0,45.0,12.0,1.0,0.0,1.0,0.0,25470.467999999997,26695.5,27898.0
1615,0.0,45.0,12.0,1.0,0.0,1.0,0.0,25470.467999999997,26695.5,27898.0
1616,0.0,49.0,17.0,0.0,0.0,1.0,0.0,25470.467999999997,26854.839,29554.531000000003
1617,0.0,49.0,17.0,0.0,0.0,1.0,0.0,25470.467999999997,26854.839,29554.531000000003
1618,0.0,26.0,17.0,0.0,0.0,1.0,0.0,25470.467999999997,26854.839,44331.797
1619,0.0,37.0,13.0,0.0,0.0,1.0,0.0,25470.467999999997,30435.484,32509.985
1620,0.0,44.0,17.0,0.0,0.0,1.0,0.0,25470.467999999997,30435.484,21427.035
1621,0.0,30.0,17.0,0.0,0.0,1.0,0.0,25470.467999999997,31330.645,38420.891
1622,0.0,51.0,12.0,0.0,0.0,1.0,0.0,25470.467999999997,32225.806,29554.531000000003
1623,0.0,28.0,17.0,0.0,0.0,1.0,0.0,25607.617000000002,18091.21,22165.898999999998
1624,0.0,29.0,16.0,0.0,0.0,1.0,0.0,25666.395,28287.097,35465.437999999995
1625,0.0,40.0,12.0,0.0,0.0,1.0,0.0,25707.54,20409.677,23052.535
1626,0.0,34.0,16.0,0.0,0.0,1.0,0.0,25862.322,0.0,0.0
1627,0.0,51.0,12.0,0.0,0.0,1.0,0.0,25862.322,20588.71,24825.806
1628,0.0,26.0,16.0,0.0,0.0,1.0,0.0,25862.322,22379.032000000003,35465.437999999995
1629,0.0,46.0,12.0,0.0,0.0,1.0,0.0,25862.322,23274.194,35465.437999999995
1630,0.0,45.0,14.0,0.0,0.0,1.0,0.0,25862.322,28645.161,26599.077999999998
1631,0.0,49.0,12.0,0.0,0.0,1.0,0.0,25862.322,28645.161,26599.077999999998
1632,0.0,26.0,16.0,0.0,0.0,0.0,0.0,25862.322,31790.757999999998,15646.169
1633,0.0,30.0,16.0,0.0,0.0,1.0,0.0,26058.248,28645.161,29258.986
1634,0.0,50.0,12.0,0.0,0.0,1.0,0.0,26254.175,0.0,0.0
1635,0.0,25.0,12.0,0.0,0.0,0.0,0.0,26254.175,21483.871,26599.077999999998
1636,0.0,27.0,17.0,0.0,0.0,0.0,0.0,26254.175,29540.322999999997,31032.257999999998
1637,0.0,46.0,16.0,0.0,0.0,1.0,0.0,26293.36,65160.581,17732.718999999997
1638,0.0,46.0,16.0,0.0,0.0,1.0,0.0,26293.36,65160.581,17732.718999999997
1639,0.0,43.0,12.0,1.0,0.0,1.0,0.0,26450.102000000003,14322.581,29554.531000000003
1640,0.0,27.0,12.0,1.0,0.0,1.0,0.0,26450.102000000003,18798.387,31032.257999999998
1641,0.0,22.0,12.0,0.0,0.0,0.0,0.0,26450.102000000003,23274.194,19210.445
1642,0.0,55.0,12.0,0.0,0.0,1.0,0.0,26450.102000000003,23990.322999999997,29554.531000000003
1643,0.0,53.0,12.0,0.0,0.0,1.0,0.0,26450.102000000003,25064.516,26007.987999999998
1644,0.0,44.0,12.0,0.0,0.0,1.0,0.0,26450.102000000003,25959.677000000003,26746.851000000002
1645,0.0,47.0,13.0,0.0,0.0,1.0,0.0,26450.102000000003,25959.677000000003,26625.677000000003
1646,0.0,46.0,14.0,0.0,0.0,1.0,0.0,26450.102000000003,26496.773999999998,29554.531000000003
1647,0.0,25.0,12.0,0.0,0.0,1.0,0.0,26450.102000000003,26836.935,35465.437999999995
1648,0.0,31.0,15.0,1.0,0.0,0.0,0.0,26450.102000000003,26854.839,25860.215
1649,0.0,28.0,16.0,0.0,0.0,1.0,0.0,26450.102000000003,26854.839,29554.531000000003
1650,0.0,40.0,16.0,0.0,0.0,1.0,0.0,26450.102000000003,26854.839,32421.321
1651,0.0,40.0,16.0,0.0,0.0,1.0,0.0,26450.102000000003,26854.839,32421.321
1652,0.0,28.0,12.0,0.0,0.0,1.0,0.0,26450.102000000003,26858.418999999998,29480.645
1653,0.0,29.0,15.0,0.0,0.0,1.0,0.0,26450.102000000003,27250.5,28815.667999999998
1654,0.0,42.0,16.0,0.0,0.0,1.0,0.0,26450.102000000003,27499.355,29554.531000000003
1655,0.0,30.0,15.0,0.0,0.0,1.0,0.0,26450.102000000003,27570.967999999997,29554.531000000003
1656,0.0,39.0,12.0,0.0,0.0,1.0,0.0,26450.102000000003,27750.0,6354.2243
1657,0.0,30.0,16.0,0.0,0.0,1.0,0.0,26450.102000000003,28197.581000000002,29554.531000000003
1658,0.0,50.0,12.0,0.0,0.0,1.0,0.0,26450.102000000003,30077.418999999998,26599.077999999998
1659,0.0,29.0,17.0,0.0,0.0,0.0,0.0,26614.68,28503.726000000002,29315.14
1660,0.0,29.0,15.0,0.0,0.0,1.0,0.0,26646.029,19693.548,32509.985
1661,0.0,27.0,12.0,0.0,0.0,1.0,0.0,26646.029,29540.322999999997,35465.437999999995
1662,0.0,31.0,12.0,0.0,1.0,1.0,0.0,26841.955,6982.2581,17732.718999999997
1663,0.0,31.0,12.0,0.0,1.0,1.0,0.0,26841.955,6982.2581,17732.718999999997
1664,0.0,29.0,12.0,0.0,0.0,1.0,0.0,26841.955,20588.71,42854.070999999996
1665,0.0,27.0,16.0,0.0,0.0,1.0,0.0,26841.955,22200.0,19210.445
1666,0.0,26.0,17.0,1.0,0.0,0.0,0.0,26841.955,25243.548,20392.627
1667,0.0,42.0,17.0,0.0,0.0,1.0,0.0,26841.955,31330.645,36943.164
1668,0.0,24.0,12.0,1.0,0.0,1.0,0.0,26841.955,31688.71,33839.939
1669,0.0,48.0,12.0,1.0,0.0,1.0,0.0,26908.57,22558.065,36943.164
1670,0.0,25.0,13.0,0.0,0.0,1.0,0.0,26996.737,28197.581000000002,22165.898999999998
1671,0.0,21.0,12.0,1.0,0.0,1.0,0.0,27037.882,16560.484,20688.172
1672,0.0,48.0,12.0,0.0,0.0,1.0,0.0,27037.882,25064.516,23643.625
1673,0.0,50.0,12.0,0.0,0.0,1.0,0.0,27037.882,26854.839,27337.942000000003
1674,0.0,28.0,17.0,0.0,0.0,1.0,0.0,27037.882,27750.0,51720.43
1675,0.0,29.0,17.0,0.0,0.0,0.0,0.0,27037.882,29182.257999999998,26599.077999999998
1676,0.0,33.0,17.0,0.0,0.0,1.0,0.0,27037.882,31867.742000000002,28815.667999999998
1677,0.0,52.0,12.0,0.0,0.0,1.0,0.0,27220.093999999997,24706.452,32509.985
1678,0.0,22.0,12.0,0.0,0.0,1.0,0.0,27233.808999999997,14322.581,32509.985
1679,0.0,43.0,12.0,0.0,0.0,1.0,0.0,27233.808999999997,25064.516,29554.531000000003
1680,0.0,34.0,13.0,0.0,0.0,1.0,0.0,27233.808999999997,25064.516,31032.257999999998
1681,0.0,46.0,12.0,0.0,0.0,1.0,0.0,27233.808999999997,28645.161,28076.805
1682,0.0,31.0,17.0,0.0,0.0,1.0,0.0,27429.735,0.0,0.0
1683,0.0,28.0,13.0,0.0,0.0,1.0,0.0,27429.735,20588.71,23578.605
1684,0.0,44.0,12.0,1.0,0.0,1.0,0.0,27429.735,21483.871,22609.217
1685,0.0,25.0,12.0,0.0,0.0,1.0,0.0,27429.735,21483.871,28520.123
1686,0.0,29.0,14.0,0.0,0.0,1.0,0.0,27429.735,22099.742000000002,29644.673
1687,0.0,24.0,16.0,0.0,0.0,0.0,0.0,27429.735,22200.0,25712.442000000003
1688,0.0,31.0,12.0,0.0,0.0,1.0,0.0,27429.735,22379.032000000003,0.0
1689,0.0,40.0,12.0,1.0,0.0,1.0,0.0,27429.735,23274.194,38420.891
1690,0.0,30.0,17.0,0.0,0.0,1.0,0.0,27429.735,25064.516,20688.172
1691,0.0,26.0,16.0,1.0,0.0,1.0,0.0,27429.735,25064.516,32509.985
1692,0.0,32.0,12.0,0.0,0.0,1.0,0.0,27429.735,25064.516,16254.992
1693,0.0,26.0,15.0,0.0,0.0,1.0,0.0,27429.735,25064.516,28815.667999999998
1694,0.0,28.0,16.0,0.0,0.0,1.0,0.0,27429.735,25064.516,31032.257999999998
1695,0.0,54.0,13.0,0.0,0.0,1.0,0.0,27429.735,25422.581000000002,24382.487999999998
1696,0.0,30.0,14.0,0.0,0.0,1.0,0.0,27429.735,25780.645,31032.257999999998
1697,0.0,33.0,14.0,0.0,0.0,1.0,0.0,27429.735,25959.677000000003,24382.487999999998
1698,0.0,33.0,12.0,0.0,0.0,1.0,0.0,27429.735,25959.677000000003,27846.28
1699,0.0,26.0,12.0,0.0,0.0,1.0,0.0,27429.735,26496.773999999998,32509.985
1700,0.0,44.0,13.0,0.0,0.0,1.0,0.0,27429.735,26774.273999999998,35465.437999999995
1701,0.0,49.0,12.0,0.0,0.0,1.0,0.0,27429.735,26854.839,26599.077999999998
1702,0.0,55.0,17.0,1.0,0.0,1.0,0.0,27429.735,26854.839,17806.605
1703,0.0,28.0,12.0,0.0,0.0,1.0,0.0,27429.735,26854.839,22165.898999999998
1704,0.0,45.0,12.0,0.0,0.0,1.0,0.0,27429.735,26854.839,25121.352000000003
1705,0.0,30.0,14.0,1.0,0.0,1.0,0.0,27429.735,26892.435,20688.172
1706,0.0,40.0,12.0,0.0,0.0,1.0,0.0,27429.735,27008.806,25440.541
1707,0.0,27.0,17.0,0.0,0.0,1.0,0.0,27429.735,27750.0,26599.077999999998
1708,0.0,51.0,16.0,0.0,0.0,1.0,0.0,27429.735,28645.161,28076.805
1709,0.0,51.0,16.0,0.0,0.0,1.0,0.0,27429.735,28645.161,28076.805
1710,0.0,43.0,12.0,0.0,0.0,1.0,0.0,27429.735,28645.161,25121.352000000003
1711,0.0,37.0,12.0,0.0,0.0,1.0,0.0,27429.735,28645.161,0.0
1712,0.0,37.0,12.0,0.0,0.0,1.0,0.0,27429.735,28645.161,0.0
1713,0.0,38.0,14.0,0.0,0.0,1.0,0.0,27429.735,29046.194,27929.032000000003
1714,0.0,36.0,16.0,0.0,0.0,0.0,0.0,27429.735,30256.452,30736.713
1715,0.0,27.0,13.0,1.0,0.0,1.0,0.0,27429.735,30435.484,24973.578999999998
1716,0.0,21.0,12.0,0.0,0.0,1.0,0.0,27429.735,30435.484,31978.002999999997
1717,0.0,25.0,14.0,0.0,0.0,0.0,0.0,27429.735,32225.806,31032.257999999998
1718,0.0,33.0,13.0,0.0,0.0,1.0,0.0,27429.735,41177.419,38420.891
1719,0.0,38.0,14.0,0.0,0.0,1.0,0.0,27429.735,68032.258,26599.077999999998
1720,0.0,32.0,16.0,0.0,0.0,1.0,0.0,27625.662,29540.322999999997,33987.711
1721,0.0,27.0,12.0,0.0,0.0,0.0,0.0,27821.589,27212.903,32509.985
1722,0.0,24.0,17.0,0.0,0.0,0.0,0.0,27821.589,27570.967999999997,32509.985
1723,0.0,43.0,12.0,0.0,0.0,1.0,0.0,27821.589,28645.161,32509.985
1724,0.0,26.0,17.0,0.0,0.0,1.0,0.0,27843.141,28645.161,49651.613
1725,0.0,33.0,12.0,0.0,0.0,1.0,0.0,28017.515,25422.581000000002,22756.988999999998
1726,0.0,34.0,14.0,0.0,0.0,1.0,0.0,28017.515,26854.839,36943.164
1727,0.0,28.0,12.0,0.0,0.0,1.0,0.0,28017.515,29540.322999999997,32509.985
1728,0.0,41.0,12.0,0.0,0.0,1.0,0.0,28017.515,30435.484,32509.985
1729,0.0,25.0,12.0,0.0,0.0,1.0,0.0,28017.515,31062.097,28076.805
1730,0.0,28.0,17.0,0.0,0.0,1.0,0.0,28017.515,31151.612999999998,31032.257999999998
1731,0.0,26.0,13.0,1.0,0.0,1.0,0.0,28105.682,37596.774,58653.922999999995
1732,0.0,28.0,17.0,0.0,0.0,1.0,0.0,28213.442000000003,25422.581000000002,26451.306
1733,0.0,53.0,12.0,0.0,0.0,1.0,0.0,28213.442000000003,26854.839,0.0
1734,0.0,55.0,12.0,0.0,0.0,1.0,0.0,28213.442000000003,33206.903,31771.121
1735,0.0,29.0,14.0,0.0,0.0,1.0,0.0,28409.369,21125.806,23348.08
1736,0.0,39.0,14.0,0.0,0.0,1.0,0.0,28409.369,28645.161,31032.257999999998
1737,0.0,31.0,16.0,0.0,0.0,1.0,0.0,28409.369,28915.5,32509.985
1738,0.0,25.0,16.0,0.0,0.0,1.0,0.0,28409.369,29540.322999999997,32509.985
1739,0.0,25.0,14.0,0.0,0.0,1.0,0.0,28409.369,30435.484,10935.177
1740,0.0,29.0,16.0,0.0,0.0,1.0,0.0,28409.369,32225.806,42854.070999999996
1741,0.0,29.0,16.0,1.0,0.0,1.0,0.0,28409.369,32225.806,29554.531000000003
1742,0.0,27.0,14.0,0.0,0.0,1.0,0.0,28409.369,32225.806,39898.617999999995
1743,0.0,34.0,16.0,0.0,0.0,1.0,0.0,28409.369,32583.871,35465.437999999995
1744,0.0,45.0,12.0,0.0,0.0,1.0,0.0,28589.621,28263.822999999997,29258.986
1745,0.0,28.0,12.0,0.0,0.0,1.0,0.0,28605.295,20588.71,34135.484
1746,0.0,43.0,16.0,0.0,0.0,1.0,0.0,28801.222,27929.032000000003,26953.732999999997
1747,0.0,54.0,12.0,0.0,0.0,1.0,0.0,28889.389,35806.452000000005,31032.257999999998
1748,0.0,29.0,16.0,0.0,0.0,1.0,0.0,28899.185,29540.322999999997,0.0
1749,0.0,55.0,12.0,0.0,0.0,1.0,0.0,29100.99,26409.048,29369.816000000003
1750,0.0,55.0,12.0,0.0,0.0,1.0,0.0,29100.99,26409.048,29369.816000000003
1751,0.0,29.0,12.0,1.0,0.0,0.0,0.0,29193.075,15396.774,31032.257999999998
1752,0.0,50.0,12.0,1.0,0.0,1.0,0.0,29193.075,17903.226000000002,25121.352000000003
1753,0.0,24.0,12.0,0.0,0.0,1.0,0.0,29193.075,21304.839,19242.955
1754,0.0,26.0,12.0,0.0,0.0,1.0,0.0,29330.224,28287.097,38420.891
1755,0.0,41.0,13.0,0.0,0.0,0.0,0.0,29389.002,0.0,30293.395
1756,0.0,47.0,17.0,0.0,0.0,1.0,0.0,29389.002,20230.645,42410.753
1757,0.0,28.0,17.0,0.0,0.0,1.0,0.0,29389.002,21483.871,19210.445
1758,0.0,42.0,12.0,0.0,0.0,1.0,0.0,29389.002,22379.032000000003,28490.568
1759,0.0,37.0,12.0,1.0,0.0,1.0,0.0,29389.002,22379.032000000003,19210.445
1760,0.0,37.0,12.0,1.0,0.0,1.0,0.0,29389.002,22379.032000000003,19210.445
1761,0.0,48.0,16.0,0.0,0.0,1.0,0.0,29389.002,23274.194,0.0
1762,0.0,21.0,12.0,0.0,0.0,1.0,0.0,29389.002,24169.355,28815.667999999998
1763,0.0,46.0,12.0,0.0,0.0,1.0,0.0,29389.002,24214.112999999998,33987.711
1764,0.0,29.0,12.0,0.0,0.0,1.0,0.0,29389.002,25959.677000000003,35465.437999999995
1765,0.0,38.0,12.0,0.0,0.0,1.0,0.0,29389.002,26496.773999999998,30191.432
1766,0.0,28.0,12.0,0.0,0.0,1.0,0.0,29389.002,26854.839,35465.437999999995
1767,0.0,38.0,12.0,0.0,0.0,1.0,0.0,29389.002,26854.839,31032.257999999998
1768,0.0,53.0,12.0,0.0,0.0,1.0,0.0,29389.002,26854.839,26599.077999999998
1769,0.0,46.0,12.0,0.0,0.0,1.0,0.0,29389.002,27033.871,27781.26
1770,0.0,46.0,12.0,0.0,0.0,1.0,0.0,29389.002,27033.871,27781.26
1771,0.0,33.0,16.0,0.0,0.0,1.0,0.0,29389.002,27750.0,96052.227
1772,0.0,34.0,12.0,0.0,0.0,1.0,0.0,29389.002,27912.918999999998,11821.813
1773,0.0,35.0,17.0,0.0,0.0,1.0,0.0,29389.002,28645.161,28076.805
1774,0.0,53.0,12.0,0.0,0.0,1.0,0.0,29389.002,28645.161,29554.531000000003
1775,0.0,26.0,12.0,0.0,0.0,1.0,0.0,29389.002,28645.161,33987.711
1776,0.0,26.0,16.0,0.0,0.0,1.0,0.0,29389.002,28645.161,35022.12
1777,0.0,50.0,13.0,0.0,0.0,1.0,0.0,29389.002,29540.322999999997,28076.805
1778,0.0,46.0,12.0,1.0,0.0,1.0,0.0,29389.002,30435.484,22165.898999999998
1779,0.0,43.0,14.0,0.0,0.0,0.0,0.0,29389.002,30435.484,29554.531000000003
1780,0.0,26.0,14.0,0.0,0.0,0.0,0.0,29389.002,30435.484,29554.531000000003
1781,0.0,33.0,17.0,0.0,0.0,1.0,0.0,29389.002,30435.484,31032.257999999998
1782,0.0,33.0,17.0,0.0,0.0,1.0,0.0,29389.002,30435.484,19210.445
1783,0.0,42.0,12.0,0.0,0.0,1.0,0.0,29389.002,30437.273999999998,26007.987999999998
1784,0.0,34.0,12.0,0.0,0.0,1.0,0.0,29389.002,30793.548,31180.031000000003
1785,0.0,34.0,12.0,0.0,0.0,1.0,0.0,29389.002,30793.548,31180.031000000003
1786,0.0,34.0,17.0,0.0,0.0,1.0,0.0,29389.002,31330.645,25712.442000000003
1787,0.0,37.0,17.0,0.0,0.0,1.0,0.0,29389.002,31330.645,33987.711
1788,0.0,34.0,17.0,0.0,0.0,1.0,0.0,29389.002,32225.806,32672.535
1789,0.0,37.0,12.0,1.0,0.0,1.0,0.0,29389.002,32225.806,44331.797
1790,0.0,26.0,17.0,0.0,0.0,1.0,0.0,29389.002,32225.806,35465.437999999995
1791,0.0,36.0,17.0,0.0,0.0,1.0,0.0,29389.002,34911.29,32509.985
1792,0.0,28.0,14.0,0.0,0.0,0.0,0.0,29389.002,35448.387,33987.711
1793,0.0,31.0,12.0,0.0,0.0,1.0,0.0,29389.002,35806.452000000005,39159.754
1794,0.0,25.0,14.0,0.0,0.0,1.0,0.0,29389.002,35806.452000000005,33839.939
1795,0.0,31.0,14.0,0.0,0.0,1.0,0.0,29389.002,35806.452000000005,56153.61
1796,0.0,28.0,12.0,0.0,0.0,1.0,0.0,29389.002,41177.419,47287.25
1797,0.0,34.0,12.0,0.0,0.0,1.0,0.0,29389.002,42967.742,31032.257999999998
1798,0.0,47.0,14.0,1.0,0.0,1.0,0.0,29390.961,27750.0,36647.619
1799,0.0,35.0,12.0,0.0,0.0,1.0,0.0,29422.31,28645.161,29554.531000000003
1800,0.0,35.0,15.0,1.0,0.0,1.0,0.0,29477.168999999998,34098.484,19062.673
1801,0.0,35.0,15.0,1.0,0.0,1.0,0.0,29477.168999999998,34098.484,19062.673
1802,0.0,31.0,12.0,0.0,0.0,1.0,0.0,29584.929,26854.839,29554.531000000003
1803,0.0,24.0,12.0,0.0,0.0,1.0,0.0,29780.855,30883.065,32509.985
1804,0.0,28.0,12.0,0.0,0.0,1.0,0.0,29976.782000000003,0.0,0.0
1805,0.0,27.0,16.0,0.0,0.0,1.0,0.0,29976.782000000003,30793.548,51720.43
1806,0.0,47.0,12.0,0.0,0.0,1.0,0.0,30074.745,33312.532,15072.811000000002
1807,0.0,47.0,12.0,0.0,0.0,1.0,0.0,30074.745,33312.532,15072.811000000002
1808,0.0,37.0,14.0,0.0,1.0,1.0,0.0,30108.053,26854.839,26554.747000000003
1809,0.0,22.0,14.0,0.0,0.0,1.0,0.0,30368.635,20588.71,27485.714
1810,0.0,47.0,12.0,0.0,0.0,1.0,0.0,30368.635,23274.194,25860.215
1811,0.0,32.0,14.0,0.0,0.0,1.0,0.0,30368.635,24169.355,22165.898999999998
1812,0.0,29.0,15.0,0.0,0.0,0.0,0.0,30368.635,28645.161,44331.797
1813,0.0,27.0,16.0,0.0,0.0,0.0,0.0,30368.635,31330.645,36943.164
1814,0.0,37.0,14.0,0.0,0.0,1.0,0.0,30368.635,44758.065,81274.962
1815,0.0,37.0,14.0,0.0,0.0,1.0,0.0,30368.635,44758.065,81274.962
1816,0.0,43.0,12.0,0.0,0.0,1.0,0.0,30564.562,23811.29,31032.257999999998
1817,0.0,43.0,12.0,0.0,0.0,1.0,0.0,30564.562,23811.29,31032.257999999998
1818,0.0,34.0,12.0,0.0,0.0,1.0,0.0,30564.562,24885.484,24678.034
1819,0.0,30.0,12.0,0.0,0.0,1.0,0.0,30564.562,26854.839,14777.266000000001
1820,0.0,39.0,16.0,0.0,0.0,0.0,0.0,30564.562,28645.161,33987.711
1821,0.0,35.0,16.0,0.0,0.0,1.0,0.0,30564.562,29540.322999999997,37120.492
1822,0.0,28.0,12.0,0.0,0.0,1.0,0.0,30564.562,32941.935,36204.301
1823,0.0,32.0,12.0,0.0,0.0,1.0,0.0,30564.562,35806.452000000005,23052.535
1824,0.0,26.0,12.0,0.0,0.0,1.0,0.0,30564.562,39387.097,39898.617999999995
1825,0.0,30.0,12.0,1.0,0.0,1.0,0.0,30758.53,35448.387,48247.773
1826,0.0,27.0,12.0,0.0,0.0,1.0,0.0,30760.488999999998,25064.516,31908.55
1827,0.0,27.0,16.0,0.0,0.0,1.0,0.0,30760.488999999998,26317.742000000002,25860.215
1828,0.0,28.0,12.0,0.0,0.0,1.0,0.0,30760.488999999998,28824.194,39898.617999999995
1829,0.0,39.0,12.0,0.0,0.0,1.0,0.0,30760.488999999998,32583.871,34726.575
